Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00  329157/1316633     std::vector<Light, std::allocator<Light> >::vector(std::vector<Light, std::allocator<Light> > const&) [21]
                0.00    0.00  987471/1316633     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[68]     0.0    0.00    0.00 1316633         std::vector<Light, std::allocator<Light> >::size() const [68]
-----------------------------------------------
                0.00    0.00 1316632/1316632     bool __gnu_cxx::operator!=<Light const*, std::vector<Light, std::allocator<Light> > >(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&) [75]
[69]     0.0    0.00    0.00 1316632         __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::base() const [69]
-----------------------------------------------
                0.00    0.00       1/1173388     readLight(Scene*) [35]
                0.00    0.00       1/1173388     readProperties() [47]
                0.00    0.00  329157/1173388     RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
                0.00    0.00  844229/1173388     RayTracer::shading(Ray, Primitive*, int, int) <cycle 1> [24]
[70]     0.0    0.00    0.00 1173388         Color::Color(Color const&) [70]
-----------------------------------------------
                0.00    0.00  915850/915850      RayTracer::intersectionTest(Ray*, Primitive**) [5]
[71]     0.0    0.00    0.00  915850         std::vector<Primitive*, std::allocator<Primitive*> >::operator[](unsigned int) [71]
-----------------------------------------------
                0.00    0.00       1/658321      Light* std::vector<Light, std::allocator<Light> >::_M_allocate_and_copy<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > >(unsigned int, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >) [38]
                0.00    0.00       1/658321      std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&) [39]
                0.00    0.00       3/658321      void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
                0.00    0.00  329157/658321      std::vector<Light, std::allocator<Light> >::vector(std::vector<Light, std::allocator<Light> > const&) [21]
                0.00    0.00  329159/658321      std::vector<Light, std::allocator<Light> >::~vector() [94]
[72]     0.0    0.00    0.00  658321         std::_Vector_base<Light, std::allocator<Light> >::_M_get_Tp_allocator() [72]
-----------------------------------------------
                0.00    0.00  329157/658316      std::allocator<Light>::~allocator() [103]
                0.00    0.00  329159/658316      std::allocator<Light>::~allocator() [88]
[73]     0.0    0.00    0.00  658316         __gnu_cxx::new_allocator<Light>::~new_allocator() [73]
-----------------------------------------------
                0.00    0.00  329158/658316      std::vector<Light, std::allocator<Light> >::end() const [97]
                0.00    0.00  329158/658316      std::vector<Light, std::allocator<Light> >::begin() const [98]
[74]     0.0    0.00    0.00  658316         __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::__normal_iterator(Light const* const&) [74]
-----------------------------------------------
                0.00    0.00  658316/658316      Light* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*>(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >, Light*) [17]
[75]     0.0    0.00    0.00  658316         bool __gnu_cxx::operator!=<Light const*, std::vector<Light, std::allocator<Light> > >(__gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&, __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > > const&) [75]
                0.00    0.00 1316632/1316632     __gnu_cxx::__normal_iterator<Light const*, std::vector<Light, std::allocator<Light> > >::base() const [69]
-----------------------------------------------
                0.00    0.00  329157/658314      std::allocator<Light>::allocator(std::allocator<Light> const&) [101]
                0.00    0.00  329157/658314      std::allocator<Light>::allocator(std::allocator<Light> const&) [102]
[76]     0.0    0.00    0.00  658314         __gnu_cxx::new_allocator<Light>::new_allocator(__gnu_cxx::new_allocator<Light> const&) [76]
-----------------------------------------------
                0.00    0.00  655562/655562      RayTracer::fullScale(Vector, Vector, Vector, Primitive*, int) <cycle 1> [4]
[77]     0.0    0.00    0.00  655562         __gnu_cxx::__promote_2<int, float, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<float, std::__is_integer<float>::__value>::__type>::__type std::fmax<int, float>(int, float) [77]
-----------------------------------------------
                0.00    0.00       2/329161      std::allocator_traits<std::allocator<Light> >::max_size(std::allocator<Light> const&) [153]
                0.00    0.00  329159/329161      __gnu_cxx::new_allocator<Light>::allocate(unsigned int, void const*) [86]
[78]     0.0    0.00    0.00  329161         __gnu_cxx::new_allocator<Light>::max_size() const [78]
-----------------------------------------------
                0.00    0.00  329161/329161      void std::_Destroy<Light*>(Light*, Light*) [82]
[79]     0.0    0.00    0.00  329161         void std::_Destroy_aux<true>::__destroy<Light*>(Light*, Light*) [79]
-----------------------------------------------
                0.00    0.00       1/329161      void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
                0.00    0.00       1/329161      std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&) [39]
                0.00    0.00  329159/329161      std::_Vector_base<Light, std::allocator<Light> >::~_Vector_base() [91]
[80]     0.0    0.00    0.00  329161         std::_Vector_base<Light, std::allocator<Light> >::_M_deallocate(Light*, unsigned int) [80]
                0.00    0.00  329159/329159      std::allocator_traits<std::allocator<Light> >::deallocate(std::allocator<Light>&, Light*, unsigned int) [92]
-----------------------------------------------
                0.00    0.00       1/329161      void __gnu_cxx::new_allocator<Light>::construct<Light, Light const&>(Light*, Light const&) [53]
                0.00    0.00       1/329161      void std::allocator_traits<std::allocator<Light> >::construct<Light, Light const&>(std::allocator<Light>&, Light*, Light const&) [54]
                0.00    0.00       1/329161      void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
                0.00    0.00  329158/329161      void std::_Construct<Light, Light const&>(Light*, Light const&) [18]
[81]     0.0    0.00    0.00  329161         Light const& std::forward<Light const&>(std::remove_reference<Light const&>::type&) [81]
-----------------------------------------------
                0.00    0.00  329161/329161      void std::_Destroy<Light*, Light>(Light*, Light*, std::allocator<Light>&) [83]
[82]     0.0    0.00    0.00  329161         void std::_Destroy<Light*>(Light*, Light*) [82]
                0.00    0.00  329161/329161      void std::_Destroy_aux<true>::__destroy<Light*>(Light*, Light*) [79]
-----------------------------------------------
                0.00    0.00       1/329161      void std::vector<Light, std::allocator<Light> >::_M_realloc_insert<Light const&>(__gnu_cxx::__normal_iterator<Light*, std::vector<Light, std::allocator<Light> > >, Light const&) [55]
                0.00    0.00       1/329161      std::vector<Light, std::allocator<Light> >::operator=(std::vector<Light, std::allocator<Light> > const&) [39]
                0.00    0.00  329159/329161      std::vector<Light, std::allocator<Light> >::~vector() [94]
[83]     0.0    0.00    0.00  329161         void std::_Destroy<Light*, Light>(Light*, Light*, std::allocator<Light>&) [83]
                0.00    0.00  329161/329161      void std::_Destroy<Light*>(Light*, Light*) [82]
-----------------------------------------------
                0.00    0.00       1/329160      void __gnu_cxx::new_allocator<Light>::construct<Light, Light const&>(Light*, Light const&) [53]
                0.00    0.00       1/329160      void __gnu_cxx::new_allocator<Primitive*>::construct<Primitive*, Primitive* const&>(Primitive**, Primitive* const&) [178]
                0.00    0.00  329158/329160      void std::_Construct<Light, Light const&>(Light*, Light const&) [18]
